Número da Compra;Número do Item;Descrição;Descrição Detalhada;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;UG;Quantidade Empenhada;Início da Vigência;Fim da Vigência;Capacidade de Empenho
160219-90005/2024;25;416380 - Disjuntor baixa tensão;Disjuntor Baixa Tensão Funcionamento: Termomagnético , Número Pólos: 3 , Corrente Nominal: 50 A, Normas Técnicas: Nbr 5.283/73 , Curva De Disparo: C , Padrão: Din;160219 - COMANDO 5 REGIAO MILITAR;15;53.385.909/0001-71 - E3F ENGENHARIA E COMERCIO LTDA;26.7;0.0;Disj;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;15.0;;05/12/2025;0.0
160219-90005/2024;26;484201 - Disjuntor baixa tensão;Disjuntor Baixa Tensão Funcionamento: Termomagnético , Tensão Máxima Operação: 127/220 V, Corrente Nominal: 63 A, Número De Fases: Tripolar , Curva De Disparo: C , Aplicação: Instalações Elétricas , Padrão: Din;160219 - COMANDO 5 REGIAO MILITAR;15;53.385.909/0001-71 - E3F ENGENHARIA E COMERCIO LTDA;26.5;15.0;Disj;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;397.5
160219-90005/2024;27;484202 - Disjuntor baixa tensão;Disjuntor Baixa Tensão Funcionamento: Termomagnético , Tensão Máxima Operação: 127/220 V, Corrente Nominal: 100 A, Número De Fases: Tripolar , Curva De Disparo: C , Aplicação: Instalações Elétricas , Padrão: Din;160219 - COMANDO 5 REGIAO MILITAR;10;53.385.909/0001-71 - E3F ENGENHARIA E COMERCIO LTDA;63.0;10.0;Disj;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;630.0
160219-90005/2024;28;416369 - Disjuntor baixa tensão;Disjuntor baixa tensão, funcionamento: termomagnético, número pólos: 1, corrente nominal: 20 a, curva de disparo: c, padrão: din;160219 - COMANDO 5 REGIAO MILITAR;25;53.385.909/0001-71 - E3F ENGENHARIA E COMERCIO LTDA;4.75;25.0;Disj;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;118.75
160219-90005/2024;29;416360 - Disjuntor baixa tensão;Disjuntor baixa tensão, funcionamento: termomagnético, número pólos: 1, corrente nominal: 10 a, normas técnicas: nbr 5.283,73, curva de disparo: c, padrão: din;160219 - COMANDO 5 REGIAO MILITAR;25;53.385.909/0001-71 - E3F ENGENHARIA E COMERCIO LTDA;4.75;25.0;Disj;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;118.75
160219-90005/2024;30;452537 - Conector elétrico;Conector elétrico, características adicionais: tripolar, material: porcelana, bitola: 10 mm, corrente nominal: 25 a;160219 - COMANDO 5 REGIAO MILITAR;30;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;2.05;30.0;CONECTOR;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;61.49999999999999
160219-90005/2024;31;337526 - Interruptor;"Interruptor, tipo: embutir, quantidade seções: 1 un, características adicionais: conjugado com placa 4"" x 2"", cor: branco pratis, aplicação: instalações elétricas, tensão nominal: 250 v, corrente nominal: 10 a";160219 - COMANDO 5 REGIAO MILITAR;20;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;4.02;20.0;PLUZIE;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;80.39999999999999
160219-90005/2024;32;342155 - Interruptor;Interruptor, características adicionais: com duas teclas largas(distância entre as teclas d, cor: cinza pratis, dimensões: 4 x 2 mm;160219 - COMANDO 5 REGIAO MILITAR;20;08.658.622/0001-13 - J. J. VITALLI;5.68;0.0;Pluzie;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;20.0;;05/12/2025;0.0
160219-90005/2024;33;436363 - Interruptor;Interruptor, tipo: triplo, quantidade pólos: 3 un, tipo acionamento: tecla simples horizontal, tensão nominal: 250 v, corrente nominal: 10 a, material: termoplástico auto-extinguível;160219 - COMANDO 5 REGIAO MILITAR;20;08.658.622/0001-13 - J. J. VITALLI;7.76;20.0;Pluzie;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;155.2
160219-90005/2024;34;464825 - Tomada;"Tomada, modelo: simples, tipo: fêmea, formato contato: 2p + t, cor corpo: branca, corrente nominal: 10 a, tensão nominal: 250 v, características adicionais: com espelho 4"" x 2"", tipo fixação: encaixe";160219 - COMANDO 5 REGIAO MILITAR;20;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;3.7;20.0;PLUZIE;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;74.0
160219-90005/2024;35;460999 - Tomada;Tomada, modelo: dupla, formato contato: 2p + t, cor corpo: branca, corrente nominal: 20 a, tensão nominal: 250 v, características adicionais: completa(caixa, espelho e tomada), aplicação: condulete instalação elétrica, material: pvc - cloreto de polivinila;160219 - COMANDO 5 REGIAO MILITAR;20;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;4.14;0.0;PLUZIE;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;20.0;;05/12/2025;0.0
160219-90005/2024;36;458476 - Cabo elétrico isolado;Cabo elétrico isolado, material condutor: cobre nu, têmpera condutor: mole, seção nominal: 10 mm2, tensão isolamento: 0,6,1 kv, cor do isolamento: vermelha, características adicionais: extra flexível isolação de hepr 90ºc, aplicação: instalações elétricas, normas técnicas: nbr 5410, nbr 7286 e nbr nm 280, quantidade condutores: 1, classe de encordoamento: 5;160219 - COMANDO 5 REGIAO MILITAR;6;14.499.338/0001-44 - MARCK TECNOLOGIA COMERCIO & SERVICOS MECANICOS LTDA;577.85;6.0;10mm;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;3467.1000000000004
160219-90005/2024;38;408531 - Cabo elétrico flexível;Cabo elétrico flexível, tensão isolamento: 1 kv, tipo: unipolar, características adicionais: extra flexível, têmpera condutor: mole, cor da cobertura: preto, azul-claro e verde, seção nominal: 10 mm2, material do condutor: cobre nu, referência: cabo exprotemax gsett iris tech epr 06,1kv, material cobertura: epr anti-chama;160219 - COMANDO 5 REGIAO MILITAR;6;14.499.338/0001-44 - MARCK TECNOLOGIA COMERCIO & SERVICOS MECANICOS LTDA;559.25;6.0;10mm;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;3355.5
160219-90005/2024;40;458471 - Cabo elétrico isolado;Cabo elétrico isolado, material condutor: cobre nu, têmpera condutor: mole, seção nominal: 10 mm2, tensão isolamento: 0,6,1 kv, cor do isolamento: azul, características adicionais: extra flexível isolação de hepr 90ºc, aplicação: instalações elétricas, normas técnicas: nbr 5410, nbr 7286 e nbr nm 280, quantidade condutores: 1, classe de encordoamento: 5;160219 - COMANDO 5 REGIAO MILITAR;6;14.499.338/0001-44 - MARCK TECNOLOGIA COMERCIO & SERVICOS MECANICOS LTDA;558.65;6.0;10mm;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;3351.8999999999996
160219-90005/2024;43;613583 - Cabo elétrico flexível;Cabo Elétrico Flexível Tensão Isolamento: 750 V, Aplicação: Instalação Elétrica , Normas Técnicas: Nbr-6148, Nbr-6245, Nbr-6812 E Nbr-6880 , Têmpera Condutor: Mole , Cor Da Cobertura: Vermelha , Seção Nominal: 10 MM2, Material Do Condutor: Cobre Eletrolítico , Material Isolamento: Isolação Extrudada De Pvc Anti Chama , Temperatura Operação: 70 °;160219 - COMANDO 5 REGIAO MILITAR;6;14.499.338/0001-44 - MARCK TECNOLOGIA COMERCIO & SERVICOS MECANICOS LTDA;559.98;6.0;10mm;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;3359.88
160219-90005/2024;44;458474 - Cabo elétrico isolado;Cabo elétrico isolado, material condutor: cobre nu, têmpera condutor: mole, seção nominal: 10 mm2, tensão isolamento: 0,6,1 kv, cor do isolamento: branca, características adicionais: extra flexível isolação de hepr 90ºc, aplicação: instalações elétricas, normas técnicas: nbr 5410, nbr 7286 e nbr nm 280, quantidade condutores: 1, classe de encordoamento: 5;160219 - COMANDO 5 REGIAO MILITAR;6;14.499.338/0001-44 - MARCK TECNOLOGIA COMERCIO & SERVICOS MECANICOS LTDA;611.9;6.0;10mm;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;3671.3999999999996
160219-90005/2024;46;355820 - Cabo elétrico isolado;Cabo Elétrico Isolado Material Condutor: Alumínio , Tensão Isolamento: 0,6/1 KV, Tipo: Quadriplex , Formação Do Cabo: 4 X 25 MM2, Material Isolamento: Polietileno Termofixo (Xlpe);160219 - COMANDO 5 REGIAO MILITAR;500;54.946.213/0001-30 - BRAZ CONDUTORES ELETRICOS LTDA;10.21;500.0;Multiplex AL;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Metro;160219;0.0;;05/12/2025;5105.0
160219-90005/2024;47;355819 - Cabo elétrico isolado;Cabo Elétrico Isolado Material Condutor: Alumínio , Tensão Isolamento: 0,6/1 KV, Tipo: Quadriplex , Formação Do Cabo: 4 X 16 MM2, Material Isolamento: Polietileno Termofixo (Xlpe);160219 - COMANDO 5 REGIAO MILITAR;500;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;8.96;500.0;CORFIO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Metro;160219;0.0;;05/12/2025;4480.0
160219-90005/2024;48;368602 - Alça pré-formada distribuição;Alça pré-formada distribuição, aplicação: cabo elétrico nú ca, material: aço carbono, bitola do cabo ca: 16 mm;160219 - COMANDO 5 REGIAO MILITAR;35;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;3.77;35.0;PLP;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;131.95
160219-90005/2024;49;380052 - Alça pré-formada distribuição;Alça Pré-Formada Distribuição Aplicação: Cabo Elétrico Nú Cobre , Material: Aço Carbono , Seção Cabo De Cobre: 25 MM;160219 - COMANDO 5 REGIAO MILITAR;35;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;7.98;35.0;PLP;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;279.3
160219-90005/2024;50;260634 - Resistência elétrica;Resistência elétrica, potência: 5.400 w, tensão: 220 volt, uso: chuveiro elétrico;160219 - COMANDO 5 REGIAO MILITAR;100;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;9.5;100.0;RESISTENCIA;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;950.0
160219-90005/2024;51;370651 - Solda estanho;Solda estanho, aspecto físico: fio sólido, formato: carretel, teor estanho: 60 per, característica adicionais: 40% chumbo, trifluxo, diâmetro: 1 mm;160219 - COMANDO 5 REGIAO MILITAR;6;19.357.379/0001-10 - RALTEC MATERIAIS ELETRICOS LTDA;87.4;6.0;COBIX;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 500,00 G;160219;0.0;;05/12/2025;524.4000000000001
160219-90005/2024;53;475637 - Cabo elétrico flexível;Cabo elétrico flexível, tensão isolamento: 0,6,1 kv, têmpera condutor: mole, material do condutor: cobre, material isolamento: composto termoplástico pvc s, chumbo, bitola: 16 mm;160219 - COMANDO 5 REGIAO MILITAR;5;04.191.294/0001-37 - BMB CONSTRUCOES E COMERCIAL DO ANIL LTDA;1060.0;5.0;ECOFIO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;5300.0
160219-90005/2024;55;458466 - Cabo elétrico isolado;Cabo elétrico isolado, material condutor: cobre nu, têmpera condutor: mole, seção nominal: 16 mm2, tensão isolamento: 0,6,1 kv, cor do isolamento: preta, características adicionais: extra flexível isolação de hepr 90ºc, aplicação: instalações elétricas, normas técnicas: nbr 5410, nbr 7286 e nbr nm 280, quantidade condutores: 1, classe de encordoamento: 5;160219 - COMANDO 5 REGIAO MILITAR;5;04.191.294/0001-37 - BMB CONSTRUCOES E COMERCIAL DO ANIL LTDA;1059.99;5.0;ECOFIO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;5299.95
160219-90005/2024;57;458464 - Cabo elétrico isolado;Cabo elétrico isolado, material condutor: cobre nu, têmpera condutor: mole, seção nominal: 16 mm2, tensão isolamento: 0,6,1 kv, cor do isolamento: azul, características adicionais: extra flexível isolação de hepr 90ºc, aplicação: instalações elétricas, normas técnicas: nbr 5410, nbr 7286 e nbr nm 280, quantidade condutores: 1, classe de encordoamento: 5;160219 - COMANDO 5 REGIAO MILITAR;5;04.191.294/0001-37 - BMB CONSTRUCOES E COMERCIAL DO ANIL LTDA;1060.0;5.0;ECOFIO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Rolo 100,00 M;160219;0.0;;05/12/2025;5300.0
160219-90005/2024;58;334267 - Conector elétrico;Conector Elétrico Características Adicionais: Derivação 2,5-16. , Material: Bimetálico , Bitola: 16 MM, Tipo: Split Bolt;160219 - COMANDO 5 REGIAO MILITAR;40;27.755.675/0001-05 - CARDOSO ELETRICA LTDA;4.88;40.0;CONECTOR PNZL;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;195.2
160219-90005/2024;59;447213 - Lâmpada led;Lâmpada Led Tensão Nominal: Bivolt , Potência Nominal: 40 W, Cor: Branca , Temperatura De Cor: 6500 K, Formato: Tubular T8 , Comprimento: 2.400 M;160219 - COMANDO 5 REGIAO MILITAR;120;47.171.447/0001-97 - VOGLIO IMPORTADORA, EXPORTADORA E REPRESENTACOES LTDA.;29.99;120.0;T8 40W HO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;3598.7999999999997
160219-90005/2024;61;437692 - Lâmpada led;Lâmpada Led Tensão Nominal: Bivolt V, Potência Nominal: 20 W, Tipo Base: G13 , Tipo Bulbo: T8 , Temperatura De Cor: 6400 K, Formato: Tubular T8;160219 - COMANDO 5 REGIAO MILITAR;100;47.171.447/0001-97 - VOGLIO IMPORTADORA, EXPORTADORA E REPRESENTACOES LTDA.;6.56;70.0;T8 20W 120CM;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;30.0;;05/12/2025;459.2
160219-90005/2024;63;446958 - Lâmpada led;Lâmpada Led Tensão Nominal: Bivolt , Potência Nominal: 6 W, Tipo Base: E-27 , Fluxo Luminoso: 550 LM, Tipo Bulbo: Par-20 , Temperatura De Cor: 2700 K, Abertura Facho: 25° , Vida Média: 25.000;160219 - COMANDO 5 REGIAO MILITAR;50;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;2.2;50.0;LAMPADA;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;110.00000000000001
160219-90005/2024;64;460176 - Lâmpada led;Lâmpada Led Tensão Nominal: Bivolt , Potência Nominal: 4 W, Tipo Base: E-14 , Aplicação: Luminária , Temperatura De Cor: 6500 K, Tipo: Super Led (Alta Potência);160219 - COMANDO 5 REGIAO MILITAR;50;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;2.05;50.0;LAMPADA;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;102.49999999999999
160219-90005/2024;65;439286 - Lâmpada led;Lâmpada Led Tensão Nominal: Bivolt V, Potência Nominal: 8 W, Tipo Base: E-27 , Tipo Bulbo: A60 , Temperatura De Cor: 6500;160219 - COMANDO 5 REGIAO MILITAR;50;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;1.96;0.0;LAMPADA;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;50.0;;05/12/2025;0.0
160219-90005/2024;66;443336 - Resistência elétrica;Resistência elétrica, uso: chuveiro elétrico, aplicação: maxi ducha lorenzeti, características adicionais: 3 temperaturas, tensão nominal: 220 v, potência nominal: 5500 w;160219 - COMANDO 5 REGIAO MILITAR;50;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;16.0;50.0;RESISTENCIA;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;800.0
160219-90005/2024;67;407711 - Braçadeira eletroduto;Braçadeira eletroduto, material: galvanizada, bitola: 1 pol, tipo: d com cunha, aplicação: fixação de eletrodutos;160219 - COMANDO 5 REGIAO MILITAR;100;27.755.675/0001-05 - CARDOSO ELETRICA LTDA;1.19;100.0;BRAÇADEIRA;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Unidade;160219;0.0;;05/12/2025;119.0
160219-90005/2024;69;461317 - Cabo elétrico flexível;Cabo elétrico flexível, tensão isolamento: 750 v, tipo: multipolar, aplicação: instalação elétrica, normas técnicas: nbr 15443, nbr 6148, formação condutor: 2 x 4 mm, material do condutor: cobre eletrolítico, material isolamento: pvc anti-chama, temperatura operação: 70 °c;160219 - COMANDO 5 REGIAO MILITAR;530;52.856.104/0001-04 - LP CAMPOS MAT. ELETRICOS E DE CONSTRUCAO LTDA;5.2;530.0;CABO ELETRICO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Metro;160219;0.0;;05/12/2025;2756.0
160219-90005/2024;70;415719 - Cabo elétrico flexível;Cabo elétrico flexível, tipo: pp, formação do cabo: 3 x 10 mm2, material do condutor: cobre;160219 - COMANDO 5 REGIAO MILITAR;530;27.755.675/0001-05 - CARDOSO ELETRICA LTDA;23.49;530.0;CABO;Participante;90005;2024;160219 - COMANDO 5 REGIAO MILITAR;Aquisição de insumos para o GCALC da guarnição de Curitiba, cujo objeto é a Aquisição de Materiais Elétricos para as Organizações Militares sediadas em Curitiba-PR, conforme condições e exigências estabelecidas e os termos da tabela do Anexo IV do Termo de Referência, anexo I ao Edital da licitação.;Metro;160219;0.0;;05/12/2025;12449.699999999999
